Parametric 1 (Weibull),Parametric 2 (AFT),Semi-Parametric 1 (Cox),Semi-Parametric 2 (SRF),Deep Learning 1 (DeepSurv),Deep Learning 2 (Neural Cox),Year,Variance
87.63779264214047,87.63779264214047,87.63779264214047,87.63779264214047,87.63779264214047,87.63779264214047,3.7123745819397995,0.0
87.30367892976588,87.30367892976588,87.30367892976588,87.30367892976588,87.30367892976588,87.30367892976588,3.8127090301003346,2.0194839173657902e-28
86.9695652173913,86.9695652173913,86.9695652173913,86.9695652173913,86.9695652173913,86.9695652173913,3.9130434782608696,2.0194839173657902e-28
86.63545150501672,86.63545150501672,86.63545150501672,86.63545150501672,86.63545150501672,86.63545150501672,4.013377926421405,0.0
86.30133779264214,86.30133779264214,86.30133779264214,86.30133779264214,86.30133779264214,86.30133779264214,4.11371237458194,0.0
85.96722408026756,85.96722408026756,85.96722408026756,85.96722408026756,85.96722408026756,85.96722408026756,4.214046822742475,0.0
85.63311036789298,85.63311036789298,85.63311036789298,85.63311036789298,85.63311036789298,85.63311036789298,4.31438127090301,0.0
85.2989966555184,85.2989966555184,85.2989966555184,85.2989966555184,85.2989966555184,85.2989966555184,4.414715719063545,0.0
84.9648829431438,84.9648829431438,84.9648829431438,84.9648829431438,84.9648829431438,84.9648829431438,4.51505016722408,2.0194839173657902e-28
84.63076923076923,84.63076923076923,84.63076923076923,84.63076923076923,84.63076923076923,84.63076923076923,4.615384615384616,2.0194839173657902e-28
84.29665551839464,84.29665551839464,84.29665551839464,84.29665551839464,84.29665551839464,84.29665551839464,4.7157190635451505,0.0
83.96254180602007,83.96254180602007,83.96254180602007,83.96254180602007,83.96254180602007,83.96254180602007,4.816053511705686,0.0
83.62842809364548,83.62842809364548,83.62842809364548,83.62842809364548,83.62842809364548,83.62842809364548,4.916387959866221,0.0
83.28595317725753,83.28093645484951,83.26923076923077,83.26086956521739,83.23575798928424,83.22738280332436,5.016722408026756,0.00047490325809097165
82.90167224080267,82.86655518394649,82.78461538461538,82.72608695652174,82.54913144148276,82.48991789801009,5.117056856187291,0.02347143021086992
82.51739130434783,82.45217391304347,82.3,82.19130434782608,81.86049149338373,81.74943289224952,5.217391304347826,0.08164981905399589
82.13311036789298,82.03779264214047,81.81538461538462,81.65652173913044,81.1698381449872,81.00592778604266,5.317725752508362,0.17590879861178957
81.74882943143812,81.62341137123745,81.33076923076922,81.12173913043478,80.4771713962931,80.25940257938949,5.418060200668896,0.3071560498077521
81.36454849498328,81.20903010033445,80.84615384615385,80.58695652173913,79.78249124730148,79.50985727229002,5.518394648829432,0.4763082056645618
80.98026755852842,80.79464882943144,80.36153846153846,80.05217391304348,79.08579769801233,78.75729186474425,5.618729096989966,0.6842908513040552
80.59598662207358,80.38026755852843,79.87692307692308,79.51739130434783,78.38709074842563,78.00170635675217,5.719063545150502,0.932038523947272
80.21170568561872,79.96588628762541,79.3923076923077,78.98260869565217,77.6863703985414,77.24310074831376,5.819397993311037,1.220494712914402
79.82742474916387,79.5515050167224,78.9076923076923,78.44782608695651,76.98363664835962,76.48147503942907,5.919732441471572,1.5506118596248137
79.44314381270902,79.1371237458194,78.42307692307692,77.91304347826087,76.27888949788034,75.7168292300981,6.0200668896321075,1.9233513575970278
79.0588628762542,78.7227424749164,77.93846153846155,77.37826086956522,75.57212894710351,74.9491633203208,6.120401337792642,2.339683552448827
78.67458193979934,78.30836120401338,77.45384615384616,76.84347826086957,74.86335499602912,74.17847731009721,6.2207357859531776,2.8005877418970435
78.29030100334448,77.89397993311036,76.96923076923076,76.30869565217391,74.15256764465721,73.4047711994273,6.321070234113712,3.3070521757577533
77.90602006688964,77.47959866220737,76.4846153846154,75.77391304347826,73.43976689298778,72.6280449883111,6.421404682274248,3.8600740559462294
77.52173913043478,77.06521739130434,76.0,75.23913043478261,72.7249527410208,71.84829867674857,6.521739130434783,4.460659536476869
77.13745819397992,76.65083612040132,75.5153846153846,74.70434782608694,72.00812518875627,71.06553226473976,6.622073578595318,5.109823723463251
76.75317725752508,76.23645484949833,75.03076923076922,74.16956521739131,71.28928423619422,70.27974575228464,6.722408026755853,5.808590675118175
76.36889632107024,75.82207357859532,74.54615384615386,73.63478260869566,70.56842988333464,69.49093913938323,6.822742474916388,6.557993401753528
75.98461538461538,75.40769230769232,74.06153846153846,73.1,69.84556213017753,68.6991124260355,6.923076923076923,7.3590738657804495
75.60033444816054,74.9933110367893,73.57692307692307,72.56521739130434,69.12068097672285,67.90426561224147,7.023411371237458,8.212882981709239
75.2160535117057,74.57892976588629,73.0923076923077,72.0304347826087,68.39378642297066,67.10639869800114,7.1237458193979935,9.120480616149349
74.83177257525084,74.16454849498328,72.6076923076923,71.49565217391304,67.66487846892093,66.30551168331449,7.224080267558529,10.082935587809414
74.44749163879598,73.75016722408026,72.12307692307691,70.96086956521738,66.93395711457366,65.50160456818155,7.3244147157190636,11.101325667497216
74.06321070234114,73.33578595317725,71.63846153846154,70.42608695652174,66.20102235992886,64.69467735260231,7.424749163879599,12.176737578119782
73.6789297658863,72.92140468227426,71.15384615384616,69.8913043478261,65.46607420498653,63.88473003657678,7.525083612040134,13.310266994683237
73.29464882943144,72.50702341137124,70.66923076923077,69.35652173913044,64.72911264974665,63.07176262010492,7.625418060200669,14.503018544292905
72.91036789297658,72.09264214046823,70.18461538461538,68.82173913043478,63.99013769420924,62.255775103186764,7.725752508361205,15.756105806153338
72.52608695652174,71.67826086956522,69.7,68.28695652173913,63.24914933837429,61.436767485822315,7.826086956521739,17.070651311568184
72.14180602006688,71.2638795986622,69.21538461538461,67.75217391304348,62.5061475822418,60.61473976801154,7.926421404682275,18.44778654394031
71.75752508361204,70.84949832775919,68.73076923076923,67.21739130434781,61.76113242581178,59.78969194975447,8.02675585284281,19.888651938771762
71.3732441471572,70.43511705685619,68.24615384615385,66.68260869565218,61.014103869084245,58.96162403105111,8.127090301003344,21.394396883663656
70.98896321070234,70.02073578595316,67.76153846153845,66.14782608695651,60.26506191205914,58.13053601190142,8.22742474916388,22.966179718316493
70.6046822742475,69.60635451505017,67.27692307692308,65.61304347826086,59.514006554736525,57.29642789230545,8.327759197324415,24.605167734529733
70.22040133779264,69.19197324414715,66.79230769230769,65.07826086956521,58.76093779711636,56.45929967226317,8.42809364548495,26.312537176202095
69.8361204013378,68.77759197324414,66.3076923076923,64.54347826086956,58.005855639198664,55.61915135177459,8.528428093645486,28.089473239331557
69.45183946488294,68.36321070234114,65.82307692307693,64.00869565217391,57.24876008098342,54.775982930839696,8.62876254180602,29.937170072015164
69.06755852842808,67.94882943143811,65.33846153846153,63.47391304347825,56.489651122470654,53.929794409458495,8.729096989966555,31.856830774449097
68.68327759197324,67.53444816053512,64.85384615384615,62.93913043478261,55.728528763660364,53.080585787631016,8.82943143812709,33.84966739892883
68.29899665551838,67.1200668896321,64.36923076923077,62.40434782608695,54.96539300455251,52.2283570653572,8.929765886287626,35.916900949849015
67.91471571906355,66.70568561872909,63.88461538461539,61.869565217391305,54.20024384514715,51.37310824263711,9.03010033444816,38.059761383703325
67.5304347826087,66.29130434782608,63.39999999999999,61.33478260869565,53.433081285444224,50.514839319470696,9.130434782608695,40.27948760908478
67.14615384615385,65.87692307692308,62.91538461538462,60.8,52.66390532544379,49.65355029585798,9.230769230769232,42.57732748668544
66.761872909699,65.46254180602006,62.43076923076923,60.26521739130435,51.8927159651458,48.78924117179897,9.331103678929766,44.95453782929659
66.37759197324415,65.04816053511706,61.94615384615385,59.7304347826087,51.11951320455029,47.92191194729366,9.431438127090301,47.41238440180876
65.9933110367893,64.63377926421404,61.46153846153846,59.19565217391305,50.34429704365723,47.05156262234203,9.531772575250836,49.952141921211535
65.60903010033445,64.21939799331105,60.976923076923086,58.660869565217396,49.56706748246665,46.17819319694411,9.632107023411372,52.5750940565938
65.2247491638796,63.80501672240803,60.49230769230769,58.12608695652174,48.78782452097851,45.301803671099876,9.732441471571907,55.28253342914345
64.84046822742474,63.39063545150501,60.0076923076923,57.59130434782608,48.006568159192845,44.42239404480934,9.832775919732441,58.07576161214771
64.45618729096991,62.976254180602005,59.52307692307692,57.05652173913043,47.22329839710965,43.5399643180725,9.933110367892978,60.95608913099297
64.07190635451505,62.56187290969899,59.03846153846153,56.52173913043478,46.438015234728915,42.654514490889355,10.033444816053512,63.924835463164605
63.68762541806019,62.14749163879598,58.553846153846145,55.98695652173912,45.650718672050644,41.76604456325991,10.133779264214047,66.98332903824733
63.30334448160535,61.73311036789298,58.06923076923077,55.45217391304348,44.861408709074844,40.874554535184174,10.234113712374581,70.13290723792511
62.91906354515051,61.31872909698997,57.58461538461539,54.91739130434783,44.0700853458015,39.98004440666212,10.334448160535118,73.37491639598096
62.53478260869565,60.904347826086955,57.1,54.38260869565217,43.276748582230624,39.08251417769376,10.434782608695652,76.71071179829697
62.15050167224079,60.48996655518394,56.61538461538461,53.847826086956516,42.48139841836221,38.181963848279096,10.535117056856187,80.1416576828546
61.76622073578596,60.07558528428094,56.13076923076923,53.313043478260866,41.684034854196256,37.27839341841813,10.635451505016723,83.66912723973452
61.3819397993311,59.66120401337792,55.64615384615384,52.778260869565216,40.88465788973277,36.371802888110864,10.735785953177258,87.29450261111622
60.99765886287625,59.24682274247491,55.161538461538456,52.243478260869566,40.08326752497175,35.4621922573573,10.836120401337793,91.01917489127872
60.6133779264214,58.832441471571904,54.676923076923075,51.70869565217391,39.2798637599132,34.54956152615742,10.936454849498329,94.84454412660021
60.22909698996655,58.41806020066889,54.19230769230769,51.17391304347826,38.47444659455711,33.63391069451124,11.036789297658864,98.77201931555776
59.84481605351171,58.00367892976588,53.707692307692305,50.63913043478261,37.667016028903475,32.71523976241876,11.137123745819398,102.80301840872797
59.46053511705686,57.589297658862876,53.223076923076924,50.10434782608696,36.857572062952315,31.79354872987998,11.237458193979933,106.93896830878629
59.076254180602,57.17491638795986,52.738461538461536,49.5695652173913,36.046114696703604,30.868837596894878,11.33779264214047,111.18130487050762
58.69197324414715,56.76053511705685,52.25384615384615,49.03478260869565,35.23264393015737,29.94110636346349,11.438127090301004,115.53147290076576
58.30769230769231,56.34615384615384,51.76923076923077,48.5,34.41715976331361,29.010355029585796,11.538461538461538,119.99092615853395
57.92341137123746,55.93177257525083,51.28461538461538,47.96521739130434,33.59966219617229,28.076583595261788,11.638795986622075,124.56112735488459
57.53913043478261,55.517391304347825,50.8,47.43043478260869,32.78015122873345,27.139792060491487,11.73913043478261,129.2435481529889
57.154849498327756,55.10301003344482,50.315384615384616,46.89565217391304,31.95862686099708,26.199980425274884,11.839464882943144,134.03966916811765
56.770568561872906,54.6886287625418,49.830769230769235,46.36086956521739,31.13508909296317,25.257148689611977,11.939799331103679,138.95097996764065
56.386287625418056,54.27424749163879,49.34615384615384,45.826086956521735,30.3095379246317,24.311296853502746,12.040133779264215,143.97897907102708
56.002006688963206,53.85986622073578,48.86153846153846,45.291304347826085,29.481973356002722,23.36242491694723,12.14046822742475,149.1251739498448
55.61772575250836,53.445484949832775,48.37692307692308,44.756521739130434,28.65239538707621,22.41053287994542,12.240802675585284,154.3910810277612
55.233444816053506,53.03110367892976,47.89230769230769,44.22173913043478,27.82080401785214,21.455620742497278,12.34113712374582,159.77822568054316
54.84916387959866,52.61672240802675,47.4076923076923,43.68695652173913,26.987199248330548,20.497688504602852,12.441471571906355,165.28814223605593
54.46488294314381,52.202341137123746,46.92307692307692,43.15217391304348,26.151581078511423,19.536736166262124,12.54180602006689,170.92237397426456
54.08060200668896,51.78795986622073,46.43846153846154,42.61739130434783,25.313949508394764,18.572763727475085,12.642140468227424,176.68247312723307
53.696321070234106,51.37357859531772,45.95384615384614,42.08260869565217,24.47430453798055,17.605771188241732,12.74247491638796,182.5700008791248
53.31204013377926,50.95919732441472,45.46923076923077,41.54782608695652,23.63264616726882,16.635758548562094,12.842809364548495,188.58652736620192
52.92775919732442,50.54481605351171,44.98461538461539,41.01304347826087,22.788974396259555,15.662725808436152,12.94314381270903,194.73363167682612
52.54347826086956,50.13043478260869,44.49999999999999,40.47826086956521,21.94328922495273,14.686672967863883,13.043478260869566,201.01290185145817
52.15919732441471,49.71605351170568,44.01538461538461,39.94347826086956,21.095590653348392,13.707600026845332,13.143812709030101,207.4259348826578
51.77491638795986,49.301672240802674,43.53076923076923,39.40869565217391,20.245878681446516,12.725506985380475,13.244147157190636,213.9743367150843
51.39063545150502,48.88729096989967,43.04615384615384,38.87391304347826,19.394153309247102,11.740393843469315,13.34448160535117,220.65972224549589
51.00635451505016,48.472909698996645,42.561538461538454,38.339130434782604,18.540414536750138,10.752260601111832,13.444816053511706,227.48371532274996
50.62207357859532,48.058528428093645,42.07692307692308,37.80434782608695,17.68466236395566,9.761107258308073,13.545150501672241,234.44794874780305
50.23779264214047,47.64414715719064,41.5923076923077,37.2695652173913,16.826896790863643,8.766933815058001,13.645484949832776,241.55406427371102
49.85351170568561,47.22976588628762,41.107692307692304,36.734782608695646,15.967117817474069,7.769740271361606,13.745819397993312,248.80371260562902
49.46923076923076,46.81538461538461,40.62307692307692,36.199999999999996,15.105325443786976,6.769526627218928,13.846153846153847,256.1985534008108
49.08494983277592,46.4010033444816,40.138461538461534,35.665217391304346,14.241519669802345,5.766292882629946,13.946488294314381,263.74025526860987
48.70066889632107,45.986622073578594,39.65384615384615,35.130434782608695,13.375700495520185,4.760039037594659,14.046822742474916,271.4304957704786
48.31638795986622,45.57224080267558,39.169230769230765,34.59565217391304,12.507867920940479,3.750765092113058,14.147157190635452,279.2709614199689
47.93210702341137,45.15785953177257,38.684615384615384,34.06086956521739,11.638021946063244,2.7384710461851647,14.247491638795987,287.2633476827313
47.547826086956526,44.743478260869566,38.2,33.52608695652174,10.766162570888469,1.7231568998109665,14.347826086956522,295.409358976516
47.16354515050167,44.32909698996655,37.71538461538461,32.99130434782608,9.892289795416147,0.7048226529904476,14.448160535117058,303.7107086711722
46.77926421404682,43.91471571906354,37.230769230769226,32.45652173913043,9.016403619646306,0.0,14.548494983277592,309.1763294382683
46.39498327759197,43.50033444816053,36.746153846153845,31.92173913043478,8.138504043578928,0.0,14.648829431438127,308.11818670371093
46.01070234113712,43.08595317725752,36.261538461538464,31.38695652173913,7.2585910672140095,0.0,14.749163879598662,307.20670643245984
45.626421404682276,42.671571906354515,35.776923076923076,30.852173913043476,6.376664690551552,0.0,14.849498327759198,306.44275489156377
45.242140468227426,42.25719063545151,35.29230769230769,30.317391304347826,5.492724913591568,0.0,14.949832775919733,305.8272017262222
44.857859531772576,41.84280936454849,34.80769230769231,29.782608695652176,4.606771736334048,0.0,15.050167224080267,305.3609199597852
44.47357859531772,41.42842809364548,34.32307692307692,29.247826086956515,3.7188051587789754,0.0,15.150501672240804,305.0447859937537
44.089297658862876,41.01404682274247,33.83846153846153,28.713043478260865,2.8288251809263834,0.0,15.250836120401338,304.879679607779
43.705016722408025,40.599665551839465,33.35384615384615,28.178260869565214,1.9368318027762488,0.0,15.351170568561873,304.86648395966307
43.320735785953175,40.18528428093645,32.86923076923077,27.64347826086956,1.042825024328577,0.0,15.45150501672241,305.0060855853587
42.936454849498325,39.77090301003344,32.38461538461539,27.10869565217391,0.14680484558337703,0.0,15.551839464882944,305.2993743989689
42.552173913043475,39.356521739130436,31.9,26.57391304347826,0.0,0.0,15.652173913043478,299.8100042007981
42.16789297658863,38.94214046822742,31.415384615384617,26.03913043478261,0.0,0.0,15.752508361204013,293.26030945465436
41.783612040133775,38.52775919732441,30.930769230769222,25.50434782608695,0.0,0.0,15.85284280936455,286.80706060956305
41.399331103678925,38.1133779264214,30.44615384615384,24.9695652173913,0.0,0.0,15.953177257525084,280.4502576655245
41.015050167224075,37.69899665551839,29.96153846153846,24.43478260869565,0.0,0.0,16.05351170568562,274.18990062253835
40.63076923076923,37.28461538461538,29.476923076923075,23.9,0.0,0.0,16.153846153846153,268.02598948060484
40.24648829431439,36.87023411371238,28.992307692307698,23.365217391304355,0.0,0.0,16.254180602006688,261.958524239724
39.862207357859525,36.45585284280936,28.507692307692295,22.830434782608684,0.0,0.0,16.354515050167226,255.98750489989538
39.477926421404675,36.04147157190634,28.023076923076914,22.295652173913034,0.0,0.0,16.45484949832776,250.1129314611195
39.093645484949825,35.627090301003335,27.538461538461533,21.760869565217384,0.0,0.0,16.555183946488295,244.3348039233962
38.709364548494975,35.21270903010033,27.05384615384615,21.226086956521733,0.0,0.0,16.65551839464883,238.65312228672553
38.32508361204013,34.79832775919732,26.569230769230764,20.691304347826083,0.0,0.0,16.755852842809364,233.06788655110736
37.94080267558529,34.38394648829432,26.08461538461539,20.15652173913044,0.0,0.0,16.8561872909699,227.5790967165419
37.55652173913044,33.969565217391306,25.60000000000001,19.62173913043479,0.0,0.0,16.956521739130434,222.18675278302882
37.172240802675574,33.555183946488285,25.115384615384606,19.08695652173912,0.0,0.0,17.056856187290972,216.89085475056814
36.78795986622073,33.14080267558528,24.63076923076922,18.552173913043468,0.0,0.0,17.157190635451506,211.69140261916027
36.40367892976588,32.72642140468227,24.146153846153837,18.017391304347818,0.0,0.0,17.25752508361204,206.5883963888049
36.01939799331103,32.312040133779256,23.661538461538456,17.482608695652168,0.0,0.0,17.357859531772576,201.58183605950208
35.63511705685618,31.89765886287625,23.176923076923075,16.947826086956518,0.0,0.0,17.45819397993311,196.6717216312519
35.250836120401345,31.48327759197325,22.692307692307697,16.413043478260875,0.0,0.0,17.558528428093645,191.8580531040543
34.866555183946495,31.06889632107024,22.207692307692312,15.878260869565224,0.0,0.0,17.65886287625418,187.1408304779092
34.48227424749163,30.654515050167213,21.72307692307691,15.343478260869553,0.0,0.0,17.759197324414718,182.52005375281647
34.09799331103678,30.240133779264205,21.23846153846153,14.808695652173903,0.0,0.0,17.859531772575252,177.99572292877647
33.71371237458193,29.825752508361198,20.753846153846148,14.273913043478252,0.0,0.0,17.959866220735787,173.56783800578907
33.32943143812709,29.411371237458187,20.269230769230763,13.739130434782602,0.0,0.0,18.06020066889632,169.2363989838542
32.945150501672245,28.996989966555184,19.784615384615385,13.20434782608696,0.0,0.0,18.160535117056856,165.00140586297195
32.560869565217395,28.582608695652176,19.300000000000004,12.669565217391309,0.0,0.0,18.26086956521739,160.86285864314223
32.176588628762545,28.16822742474917,18.815384615384623,12.134782608695659,0.0,0.0,18.361204013377925,156.82075732436508
31.79230769230768,27.75384615384614,18.33076923076922,11.599999999999987,0.0,0.0,18.461538461538463,152.87510190664025
31.408026755852834,27.339464882943133,17.846153846153836,11.065217391304337,0.0,0.0,18.561872909698998,149.02589238996816
31.023745819397988,26.925083612040126,17.36153846153845,10.530434782608687,0.0,0.0,18.662207357859533,145.27312877434872
30.639464882943138,26.51070234113712,16.87692307692307,9.995652173913037,0.0,0.0,18.762541806020067,141.61681105978175
30.255183946488295,26.096321070234115,16.392307692307696,9.460869565217394,0.0,0.0,18.862876254180602,138.0569392462675
29.870903010033448,25.681939799331104,15.907692307692312,8.926086956521743,0.0,0.0,18.963210702341136,134.59351333380562
29.4866220735786,25.267558528428097,15.423076923076927,8.391304347826093,0.0,0.0,19.06354515050167,131.22653332239636
29.102341137123737,24.853177257525072,14.938461538461524,7.856521739130422,0.0,0.0,19.16387959866221,127.95599921203954
28.718060200668894,24.43879598662207,14.45384615384615,7.3217391304347785,0.0,0.0,19.264214046822744,124.78191100273547
28.333779264214037,24.024414715719054,13.969230769230762,6.786956521739121,0.0,0.0,19.36454849498328,121.70426869448382
27.949498327759198,23.610033444816054,13.484615384615385,6.252173913043478,0.0,0.0,19.464882943143813,118.7230722872849
27.565217391304344,23.19565217391304,12.999999999999993,5.717391304347821,0.0,0.0,19.565217391304348,115.83832178113839
27.1809364548495,22.781270903010036,12.515384615384619,5.182608695652178,0.0,0.0,19.665551839464882,113.05001717604453
26.796655518394644,22.366889632107018,12.03076923076923,4.64782608695652,0.0,0.0,19.765886287625417,110.35815847200313
26.412374581939787,21.952508361204004,11.546153846153835,4.113043478260856,0.0,0.0,19.866220735785955,107.76274566901434
26.028093645484947,21.538127090301,11.061538461538458,3.578260869565213,0.0,0.0,19.96655518394649,105.26377876707814
25.643812709030094,21.123745819397982,10.576923076923066,3.0434782608695556,0.0,0.0,20.066889632107024,102.86125776619446
25.25953177257525,20.70936454849498,10.092307692307692,2.5086956521739125,0.0,0.0,20.16722408026756,100.55518266636341
24.875250836120394,20.294983277591967,9.607692307692304,1.9739130434782552,0.0,0.0,20.267558528428093,98.34555346758482
24.490969899665554,19.880602006688967,9.123076923076926,1.4391304347826122,0.0,0.0,20.367892976588628,96.23237016985892
24.1066889632107,19.46622073578595,8.638461538461534,0.9043478260869549,0.0,0.0,20.468227424749163,94.21563277318548
23.722408026755843,19.05183946488293,8.153846153846139,0.36956521739129045,0.0,0.0,20.5685618729097,92.29534127756459
23.338127090301,18.63745819397993,7.669230769230765,0.0,0.0,0.0,20.668896321070235,90.01202740710083
22.953846153846143,18.223076923076913,7.184615384615377,0.0,0.0,0.0,20.76923076923077,86.79531393819848
22.569565217391304,17.80869565217391,6.699999999999999,0.0,0.0,0.0,20.869565217391305,83.67185675278303
22.18528428093645,17.394314381270895,6.2153846153846075,0.0,0.0,0.0,20.96989966555184,80.64165585085424
21.801003344481607,16.979933110367895,5.7307692307692335,0.0,0.0,0.0,21.070234113712374,77.7047112324123
21.41672240802675,16.56555183946488,5.246153846153845,0.0,0.0,0.0,21.17056856187291,74.86102289745699
21.032441471571893,16.15117056856186,4.76153846153845,0.0,0.0,0.0,21.270903010033447,72.11059084598844
20.648160535117054,15.73678929765886,4.276923076923072,0.0,0.0,0.0,21.37123745819398,69.4534150780068
20.2638795986622,15.322408026755843,3.7923076923076806,0.0,0.0,0.0,21.471571906354516,66.88949559351182
19.879598662207357,14.908026755852841,3.3076923076923066,0.0,0.0,0.0,21.57190635451505,64.41883239250367
19.4953177257525,14.493645484949825,2.8230769230769184,0.0,0.0,0.0,21.672240802675585,62.04142547498222
19.11103678929766,14.079264214046823,2.338461538461541,0.0,0.0,0.0,21.77257525083612,59.75727484094758
18.726755852842803,13.664882943143805,1.8538461538461455,0.0,0.0,0.0,21.872909698996658,57.56638049039966
18.34247491638795,13.25050167224079,1.3692307692307537,0.0,0.0,0.0,21.973244147157192,55.46874242333848
17.958193979933107,12.836120401337787,0.8846153846153797,0.0,0.0,0.0,22.073578595317727,53.464360639764124
17.57391304347825,12.421739130434773,0.3999999999999915,0.0,0.0,0.0,22.17391304347826,51.55323513967648
17.18963210702341,12.007357859531771,0.0,0.0,0.0,0.0,22.274247491638796,49.597120703969246
16.805351170568557,11.592976588628755,0.0,0.0,0.0,0.0,22.37458193979933,47.067682927359705
16.421070234113714,11.178595317725753,0.0,0.0,0.0,0.0,22.474916387959865,44.60926963593497
16.036789297658856,10.764214046822735,0.0,0.0,0.0,0.0,22.575250836120404,42.22188082969489
15.652508361204001,10.349832775919719,0.0,0.0,0.0,0.0,22.67558528428094,39.90551650863953
15.26822742474916,9.935451505016717,0.0,0.0,0.0,0.0,22.775919732441473,37.66017667276898
