Time_Years,Baseline_Hazard,Effective_Hazard
2.218145430286858,0.0017103252998974753,-0.00048494712230070245
2.2414943295530354,0.0017319520865819833,0.0021761325021788474
2.264843228819213,0.001753623976772713,0.002145206885042547
2.2881921280853903,0.0017753405980849533,0.0017830107830486446
2.3115410273515677,0.0017971015849810692,0.0014452208849183488
2.334889926617745,0.0018189065785766366,-0.00030414953449898465
2.3582388258839226,0.001840755226453954,0.0012097872423059155
2.3815877251501,0.0018626471824825742,0.00134857540769242
2.4049366244162775,0.0018845821066465359,0.0006811662028141075
2.428285523682455,0.001906559664877968,0.0016646310973789543
2.4516344229486324,0.0019285795288967874,0.002534655814118595
2.47498332221481,0.0019506413760561974,0.004779920227871992
2.4983322214809873,0.001972744889193738,0.0022346116084414965
2.5216811207471648,0.0019948897564876253,0.002381215342571772
2.545030020013342,0.0020170756713181522,0.0019054067976689013
2.5683789192795197,0.0020393023321339265,-0.0008388544908146359
2.591727818545697,0.0020615694423227362,0.002021798629148911
2.6150767178118746,0.0020838767100868367,0.002174222024998376
2.638425617078052,0.0021062238483224747,0.005801087017050404
2.6617745163442295,0.002128610574503469,0.0018400691273317853
2.685123415610407,0.002151036610568669,0.0026033576240690874
2.7084723148765844,0.0021735016828131476,0.002121434028255283
2.731821214142762,0.0021960055217829506,0.0004429884653536526
2.7551701134089392,0.002218547862173272,0.003932782083945803
2.7785190126751167,0.0022411284427299133,0.0033690279917600744
2.801867911941294,0.002263747006153884,0.003450294926718454
2.8252168112074716,0.0022864032990090413,0.0009223221168169328
2.848565710473649,0.002309097071632617,0.004413288538036766
2.8719146097398265,0.0023318280780485405,0.00022905148386011915
2.895263509006004,0.0023545960758834463,0.0032348817165838515
2.9186124082721814,0.0023774008262852477,0.005663084265000215
2.941961307538359,0.0024002420938441967,0.0009144376061481641
2.9653102068045363,0.0024231196465163223,0.0015736730521121645
2.9886591060707137,0.0024460332555491645,0.0025955103031806265
3.012008005336891,0.00246898269540971,0.001713769214235411
3.0353569046030686,0.002491967743714458,0.00016597259711525906
3.058705803869246,0.002514988181161528,0.002617832643370569
3.0820547031354235,0.0025380437914647416,0.0009445882208755842
3.105403602401601,0.002561134361289601,0.0032715230072423735
3.1287525016677784,0.0025842596801910994,0.0012051233288403946
3.152101400933956,0.0026074195405532937,0.004932321148079602
3.1754503002001333,0.002630613737530587,0.0014557337990262313
3.1987991994663107,0.0026538420689906444,0.002170749794682131
3.222148098732488,0.0026771043354588964,0.003897380161513401
3.2454969979986656,0.0027004003400645745,0.0008541038654136417
3.268845897264843,0.0027237298884882186,0.003064919790394413
3.2921947965310205,0.0027470927889106135,0.004707806920334255
3.315543695797198,0.0027704888519631027,0.00035926400012126127
3.3388925950633754,0.00279391789067923,0.0030708686784776864
3.362241494329553,0.00281737972044767,0.003207203911820305
3.3855903935957303,0.0028408741589663992,0.004013608466632365
3.4089392928619078,0.002864401026198072,0.001008974959880949
3.4322881921280852,0.002887960144326556,0.0009072752247001417
3.4556370913942627,0.002911551337714595,0.0036944636861399416
3.47898599066044,0.002935174432862555,0.003380651442712334
3.5023348899266176,0.0029588292583682266,0.0033345685338870413
3.525683789192795,0.0029825156448876483,0.003502187959133112
3.5490326884589725,0.0030062334250969104,0.001986196342729174
3.57238158772515,0.00302998243365492,0.0033783629793964257
3.5957304869913274,0.0030537625071670894,0.0034933712171151114
3.619079386257505,0.003077573484149918,0.0020060463571103665
3.6424282855236823,0.003101415204996451,0.005900076971713585
3.6657771847898597,0.0031252875119425717,0.003836036893310253
3.689126084056037,0.003149190249034115,0.0013622350032301421
3.7124749833222146,0.003173123262094771,0.004157953675045516
3.735823882588392,0.003197086398694755,0.001735063893353773
3.7591727818545695,0.0032210795081202255,0.004401706413733904
3.782521681120747,0.0032451024413434216,0.004982995809854528
3.8058705803869244,0.0032691550509935004,0.0020381315734659348
3.829219479653102,0.0032932371913280602,0.004738301385194543
3.8525683789192793,0.003317348718205315,0.0039365201086100626
3.8759172781854567,0.003341489489056919,0.004574579729048654
3.899266177451634,0.0033656593628614106,0.006210848836842331
3.9226150767178116,0.0033898582001182574,0.0030217760261139516
3.945963975983989,0.003414085862822494,0.0022834816162862594
3.9693128752501665,0.0034383422144399255,0.0021040705700016405
3.992661774516344,0.003462627119882891,0.002238911692434734
4.016010673782522,0.003486940445486564,0.0033712878813654075
4.039359573048699,0.003511282058985771,0.004023010021210737
4.062708472314877,0.0035356518294923293,0.003950688028487358
4.086057371581054,0.003560049627472874,0.00480082450102691
4.109406270847232,0.0035844753247271668,0.003603978162544027
4.132755170113409,0.0036089287943668756,0.005789229910102851
4.1561040693795865,0.0036334099107948087,0.0032364246609378746
4.179452968645764,0.003657918549684593,0.007738172299569022
4.202801867911941,0.003682454587960786,0.004620955609608296
4.226150767178119,0.003707017903779399,0.002421281569154975
4.249499666444296,0.003731608376508843,0.0021252696294171746
4.272848565710474,0.003756225886711265,0.0044799345095760425
4.296197464976651,0.0037808703161242674,0.003445676138135491
4.319546364242829,0.003805541547643016,0.004876542288781154
4.342895263509006,0.0038302394653027083,0.004540095902163026
4.366244162775184,0.0038549639542614015,0.0037457205852760925
4.389593062041361,0.003879714900783192,0.0026095243236805847
4.4129419613075385,0.003904492192221733,0.0016322213551929364
4.436290860573716,0.003929295717004082,0.0032595232889035507
4.459639759839893,0.003954125364614874,0.0052387235561000825
4.482988659106071,0.003978981025580814,0.00430012164177612
4.506337558372248,0.004003862591455465,0.0021352544233874827
4.529686457638426,0.004028769954804348,0.004288541343581121
4.553035356904603,0.004053703009190327,0.004631679078783582
4.576384256170781,0.004078661649159277,0.002752875494857577
4.599733155436958,0.004103645770226039,0.004334233429144331
4.6230820547031355,0.004128655268860638,0.004215968346529638
4.646430953969313,0.0041536900424747674,0.0024392345957288328
4.66977985323549,0.004178749989408536,0.0047154310299309605
4.693128752501668,0.00420383500891746,0.005045011798469811
4.716477651767845,0.004228945001159703,0.005853521865922619
4.739826551034023,0.004254079867183565,0.00583478294523592
4.7631754503002,0.004279239508915191,0.0022127354569795544
4.786524349566378,0.004304423829146519,0.0028976862692738346
4.809873248832555,0.004329632731523445,0.0051021856323364345
4.8332221480987325,0.004354866120534221,0.005125545046902534
4.85657104736491,0.004380123901498042,0.005152695430957113
4.879919946631087,0.004405405980553857,0.01018450321653594
4.903268845897265,0.004430712264649393,0.005287048030689144
4.926617745163442,0.004456042661530349,0.006159391121801247
4.94996664442962,0.004481397079729814,0.005912399724969617
4.973315543695797,0.004506775428557857,0.005483862305516554
4.996664442961975,0.004532177618091312,0.004059273751130793
5.020013342228152,0.004557603559163733,0.005696057389903635
5.0433622414943295,0.004583053163355542,0.003423815341549184
5.066711140760507,0.004608526342984345,0.004253298432874332
5.090060040026684,0.004634023011095403,0.003905977689351748
5.113408939292862,0.004659543081452292,0.0047823542905317765
5.136757838559039,0.004685086468527717,0.008157074318537981
5.160106737825217,0.004710653087494469,0.0019097552986068467
5.183455637091394,0.0047362428542165646,0.005765633139778335
5.206804536357572,0.004761855685240518,0.00234278187845604
5.230153435623749,0.004787491497786766,0.004079593699102616
5.253502334889927,0.0048131502097412465,0.006446576105192296
5.276851234156104,0.004838831739647104,0.0049352517682902984
5.3002001334222815,0.004864536006696552,0.0032479188398025927
5.323549032688459,0.004890262930722857,0.003817307366832904
5.346897931954636,0.004916012432192464,0.005935409055594478
5.370246831220814,0.0049417844321972566,0.0038462344846215517
5.393595730486991,0.0049675788524469276,0.00529226673681989
5.416944629753169,0.004993395615261501,0.005061753375117222
5.440293529019346,0.005019234643563952,0.004041834122155226
5.463642428285524,0.005045095860872963,0.008261011994860951
5.486991327551701,0.0050709791912957915,0.006021857724772808
5.5103402268178785,0.005096884559521254,0.0020591706795348437
5.533689126084056,0.005122811890812823,0.005402493362966965
5.557038025350233,0.005148761111001836,0.004156081413849254
5.580386924616411,0.005174732146480807,0.006453382148675143
5.603735823882588,0.005200724924196859,0.004011943816547808
5.627084723148766,0.00522673937164524,0.005054634709444891
5.650433622414943,0.00525277541686296,0.006010256335333646
5.673782521681121,0.0052788329884225155,0.006577465779677698
5.697131420947298,0.0053049120154257156,0.003504467404842051
5.7204803202134755,0.005331012427497613,0.004829260573736191
5.743829219479653,0.005357134154780513,0.004644716188039078
5.76717811874583,0.005383277127928089,0.004403283279067521
5.790527018012008,0.005409441278099578,0.008057622638521224
5.813875917278185,0.005435626536954076,0.006043099103395509
5.837224816544363,0.005461832836644912,0.003570506905142344
5.86057371581054,0.005488060109814109,0.006864853030396273
5.883922615076718,0.005514308289586936,0.008697542585105886
5.907271514342895,0.005540577309566525,0.007089275200393245
5.9306204136090725,0.005566867103828594,0.0032878121548975737
5.95396931287525,0.005593177606916225,0.004866826497616848
5.9773182121414274,0.005619508753834735,0.007519875477614669
6.000667111407605,0.005645860480046618,0.004584356281618447
6.024016010673782,0.00567223272146656,0.006337961863685903
6.04736490993996,0.005698625414456529,0.006860576494600534
6.070713809206137,0.0057250384958209425,0.0043346427884538175
6.094062708472315,0.005751471902801895,0.005662183868709195
6.117411607738492,0.005777925573074466,0.0009160245629708571
6.14076050700467,0.005804399444742085,0.00426781798274065
6.164109406270847,0.005830893456331974,0.005452041229242234
6.1874583055370245,0.005857407546790652,0.003985732773843378
6.210807204803202,0.005883941655479494,0.008332558611376946
6.234156104069379,0.005910495722170377,0.0037652836552294284
6.257505003335557,0.005937069687041359,0.005277002956995884
6.280853902601734,0.005963663490672443,0.00615977435660158
6.304202801867912,0.005990277074041387,0.00815218700764056
6.327551701134089,0.00601691037851958,0.0038631171517504205
6.350900600400267,0.006043563345867975,0.007788308974100414
6.374249499666444,0.006070235918233072,0.006085585509762453
6.3975983989326215,0.0060969280381429625,0.0046246650615710365
6.420947298198799,0.006123639648503438,0.006816794859898344
6.444296197464976,0.006150370692594129,0.006448960235954334
6.467645096731154,0.006177121114064726,0.005276795798326534
6.490993995997331,0.006203890856931221,0.006308593984416249
6.514342895263509,0.006230679865572231,0.005652709470279591
6.537691794529686,0.0062574880847253486,0.006427764102602221
6.561040693795864,0.006284315459483555,0.0072775114712651245
6.584389593062041,0.006311161935291678,0.008690187159509706
6.6077384923282185,0.006338027457942895,0.004481304209702622
6.631087391594396,0.006364911973575281,0.009564462035559681
6.654436290860573,0.0063918154286684205,0.0034636837293846676
6.677785190126751,0.006418737770040035,0.00619106012748666
6.701134089392928,0.006445678944842685,0.00732815475456955
6.724482988659106,0.006472638900560491,0.00689412670216304
6.747831887925283,0.006499617585005914,0.005565568305275023
6.771180787191461,0.006526614946316576,0.0062144315707806635
6.794529686457638,0.006553630932952115,0.005814129530963866
6.8178785857238156,0.006580665493691089,0.0056966183582747715
6.841227484989993,0.006607718577627909,0.007882121723159446
6.8645763842561704,0.006634790134169831,0.007170313363117403
6.887925283522348,0.006661880113033967,0.005622515720142986
6.911274182788525,0.006688988464244344,0.008038388277394221
6.934623082054703,0.006716115138129009,0.007177064419443923
6.95797198132088,0.006743260085317145,0.007962553263575586
6.981320880587058,0.006770423256736253,0.007714866519621671
7.004669779853235,0.006797604603609359,0.0055541120872262505
7.028018679119413,0.006824804077452243,0.005984532517156789
7.05136757838559,0.006852021630070726,0.007972962037755618
7.0747164776517675,0.006879257213557977,0.007794812611708174
7.098065376917945,0.006906510780291847,0.0068751583893456245
7.121414276184122,0.00693378228293227,0.007109773357895443
7.1447631754503,0.00696107167441864,0.008877569018101278
7.168112074716477,0.006988378907967285,0.0061010218247135395
7.191460973982655,0.007015703937068915,0.007836350008823972
7.214809873248832,0.007043046715486141,0.006739757736835299
7.23815877251501,0.007070407197251011,0.0067438853924101805
7.261507671781187,0.007097785336662561,0.008745950614643345
7.2848565710473645,0.007125181088284431,0.008363305611766476
7.308205470313542,0.007152594406942476,0.008372858860943435
7.331554369579719,0.007180025247722419,0.009138243458453913
7.354903268845897,0.007207473565967541,0.00723897932841668
7.378252168112074,0.007234939317276383,0.00825786877421883
7.401601067378252,0.0072624224575004925,0.006797022322610308
7.424949966644429,0.007289922942742179,0.007776172471474842
7.448298865910607,0.007317440729352307,0.007122226147800781
7.471647765176784,0.0073449757739281205,0.007490469721417198
7.4949966644429615,0.007372528033311077,0.008265263571466447
7.518345563709139,0.0074000974645847244,0.006172766439734516
7.541694462975316,0.00742768402507259,0.010566264938600781
7.565043362241494,0.007455287672336101,0.005946261600086549
7.588392261507671,0.007482908364172532,0.005661625444990934
7.611741160773849,0.007510546058612964,0.009247712368863067
7.635090060040026,0.007538200713920286,0.008725694754864689
7.658438959306204,0.007565872288587199,0.008502052014165432
7.681787858572381,0.007593560741334256,0.008536079005230676
7.705136757838559,0.007621266031107936,0.007602895871837564
7.728485657104736,0.007648988117078704,0.006303106559849957
7.7518345563709135,0.0076767269586391325,0.007790433795929722
7.775183455637091,0.007704482515402022,0.006688739948133854
7.798532354903268,0.0077322547471985435,0.00919493434732517
7.821881254169446,0.007760043614076421,0.007539457541823213
7.845230153435623,0.007787849076298106,0.006549603281109339
7.868579052701801,0.007815671094338996,0.007333592331859506
7.891927951967978,0.007843509628885664,0.008462906810299101
7.915276851234156,0.007871364640834105,0.007025777811628143
7.938625750500333,0.00789923609128801,0.006665905497938364
7.9619746497665105,0.007927123941557052,0.008292654758794921
7.985323549032688,0.007955028153155196,0.008322478009818281
8.008672448298865,0.007982948687799028,0.007222533924742333
8.032021347565044,0.00801088550740609,0.007304328048978606
8.05537024683122,0.008038838574093257,0.008386913480129711
8.078719146097399,0.008066807850175115,0.005894681337929128
8.102068045363575,0.008094793298162354,0.005983597636597521
8.125416944629754,0.008122794880760193,0.007045128548881539
8.14876584389593,0.00815081256086681,0.007830641833299038
8.172114743162108,0.008178846301571797,0.008645207649968805
8.195463642428285,0.00820689606615462,0.010419930391578947
8.218812541694463,0.008234961818083121,0.00952145125288615
8.24216144096064,0.008263043521011993,0.008023135726066853
8.265510340226818,0.008291141138781327,0.008262616826927294
8.288859239492995,0.008319254635415118,0.006815460588458404
8.312208138759173,0.00834738397511984,0.008319614271131256
8.33555703802535,0.008375529122282987,0.00794254116390278
8.358905937291528,0.008403690041471665,0.008887767881978799
8.382254836557705,0.008431866697431185,0.007191020282102701
8.405603735823883,0.008460059055083678,0.009239078826445436
8.42895263509006,0.008488267079526702,0.010787375449030568
8.452301534356238,0.008516490736031905,0.00835335051334662
8.475650433622414,0.008544729990043657,0.009147297573192069
8.498999332888593,0.00857298480717773,0.009608200794744398
8.52234823215477,0.008601255153219975,0.00799942444539122
8.545697131420948,0.00862954099412502,0.008965679716840645
8.569046030687124,0.008657842296014967,0.00867673089718766
8.592394929953302,0.008686159025178133,0.00883267317300138
8.615743829219479,0.008714491148067764,0.0075549764722845645
8.639092728485657,0.008742838631300808,0.008779603892689222
8.662441627751834,0.008771201441656643,0.009518198878524817
8.685790527018012,0.008799579546075888,0.01097629495776845
8.709139426284189,0.008827972911659156,0.010266879150786966
8.732488325550367,0.008856381505665877,0.012086155191933212
8.755837224816544,0.008884805295513087,0.007733783951181013
8.779186124082722,0.008913244248774276,0.010221725203855293
8.802535023348899,0.008941698333178202,0.009216711341785729
8.825883922615077,0.008970167516607744,0.012254871916434252
8.849232821881253,0.008998651767098761,0.007786204339066034
8.872581721147432,0.009027151052838968,0.0077675682895678045
8.895930620413608,0.009055665342166796,0.008156576374000763
8.919279519679787,0.009084194603570316,0.005898351017105605
8.942628418945963,0.009112738805686103,0.008324106273164962
8.965977318212142,0.009141297917298194,0.008002598924967647
8.989326217478318,0.009169871907336967,0.00939546258705128
9.012675116744497,0.009198460744878118,0.009711094708543857
9.036024016010673,0.009227064399141572,0.012041320657965402
9.059372915276851,0.00925568283949047,0.010681318596769546
9.082721814543028,0.009284316035430102,0.008418960551936498
9.106070713809206,0.00931296395660692,0.007965341949584382
9.129419613075383,0.009341626572807488,0.010079505330067247
9.152768512341561,0.009370303853957512,0.0073899540434265495
9.176117411607738,0.009398995770120816,0.012146183918902348
9.199466310873916,0.009427702291498384,0.011196862472580315
9.222815210140093,0.009456423388427362,0.008752659910270305
9.246164109406271,0.009485159031380112,0.006915457237743796
9.269513008672448,0.00951390919096324,0.011544717752211359
9.292861907938626,0.009542673837916661,0.009370864070037734
9.316210807204802,0.00957145294311265,0.011428177411072842
9.33955970647098,0.009600246477554928,0.007208604989363376
9.362908605737157,0.009629054412377719,0.00872999187794706
9.386257505003336,0.009657876718844865,0.00966574226842214
9.409606404269512,0.0096867133683489,0.009757184258996012
9.43295530353569,0.009715564332410172,0.009040466125191306
9.456304202801867,0.009744429582675946,0.010678704481197194
9.479653102068045,0.009773309090919535,0.008171878446845643
9.503002001334222,0.009802202829039418,0.009588633601507478
9.5263509006004,0.009831110769058399,0.010011554216626247
9.549699799866577,0.009860032883122732,0.010631691134210856
9.573048699132755,0.00988896914350129,0.010956391460634625
9.596397598398932,0.009917919522584712,0.008230956384827908
9.61974649766511,0.009946883992884605,0.0076457127367811715
9.643095396931287,0.009975862527032676,0.01189237775988044
9.666444296197465,0.010004855097779961,0.010503326115749348
9.689793195463642,0.010033861677995986,0.008911131873161155
9.71314209472982,0.010062882240667991,0.012389610203951776
9.736490993995996,0.010091916758900116,0.010265428710339404
9.759839893262175,0.010120965205912633,0.011889910982008372
9.783188792528351,0.01015002755504116,0.010251305277156323
9.80653769179453,0.010179103779735892,0.013270225667058873
9.829886591060706,0.01020819385356083,0.012841205117225637
9.853235490326885,0.010237297750193044,0.009863851527474434
9.876584389593061,0.010266415443421892,0.011723771869853426
9.89993328885924,0.010295546907148309,0.01126361083152603
9.923282188125416,0.01032469211538404,0.012377639451682564
9.946631087391594,0.010353851042250938,0.00890646585138078
9.969979986657771,0.010383023661980214,0.011412100851977873
9.99332888592395,0.01041220994891174,0.011999846679186122
10.016677785190126,0.010441409877493328,0.0078033006478586565
10.040026684456304,0.010470623422280025,0.008695735653281363
10.06337558372248,0.010499850557933415,0.007441002291293264
10.086724482988659,0.010529091259220939,0.010124981007554103
10.110073382254836,0.01055834550101519,0.011634658884709133
10.133422281521014,0.010587613258293238,0.01284114883643728
10.15677118078719,0.010616894506135965,0.010728036676765628
10.180120080053369,0.010646189219727395,0.013089112538084332
10.203468979319545,0.01067549737435401,0.008605345187031673
10.226817878585724,0.01070481894540413,0.008149745286371397
10.2501667778519,0.010734153908367232,0.010650832360022304
10.273515677118079,0.010763502238833314,0.011339600412242275
10.296864576384255,0.01079286391249226,0.01074382179035112
10.320213475650434,0.0108222389051332,0.007721075755073386
10.34356237491661,0.010851627192643886,0.010717947133374704
10.366911274182788,0.010881028751010059,0.00892432450025278
10.390260173448965,0.01091044355631484,0.011914952379559899
10.413609072715143,0.010939871584738125,0.011489768953883397
10.43695797198132,0.010969312812555943,0.00955949313306491
10.460306871247498,0.010998767216139899,0.010227966840134859
10.483655770513675,0.01102823477195655,0.009439414489123122
10.507004669779853,0.01105771545656681,0.010963696810657052
10.53035356904603,0.011087209246625374,0.01251992272737723
10.553702468312208,0.011116716118880139,0.009638127049376824
10.577051367578385,0.011146236050171615,0.011902305823448383
10.600400266844563,0.011175769017432351,0.01038038258987369
10.62374916611074,0.011205314997686379,0.010016005749292862
10.647098065376918,0.011234873968048653,0.011074328428116816
10.670446964643094,0.011264445905724459,0.009711582422095397
10.693795863909273,0.011294030788008915,0.010463556829988141
10.71714476317545,0.01132362859228637,0.009526811753403096
10.740493662441628,0.011353239296029891,0.014300326995404474
10.763842561707804,0.011382862876800707,0.0114357582047583
10.787191460973983,0.011412499312247689,0.01036291105025881
10.810540360240159,0.011442148580106804,0.011763118446208138
10.833889259506337,0.011471810658200588,0.011303318583664344
10.857238158772514,0.011501485524437636,0.011170031125137802
10.880587058038692,0.011531173156812083,0.012452423206877221
10.903935957304869,0.011560873533403064,0.012697135098474022
10.927284856571047,0.011590586632374247,0.010794834910958456
10.950633755837224,0.011620312431973284,0.010756585071006264
10.973982655103402,0.011650050910531343,0.011237473364803878
10.997331554369579,0.011679802046462589,0.008226920299359211
11.020680453635757,0.011709565818263705,0.009436779224965877
11.044029352901934,0.01173934220451339,0.013789653605680179
11.067378252168112,0.011769131183871883,0.01423658275412381
11.090727151434288,0.011798932735080472,0.011425378675745905
11.114076050700467,0.011828746836961033,0.012693582281544682
11.137424949966643,0.011858573468415524,0.012325448700230827
11.160773849232822,0.011888412608425561,0.016506733821108416
11.184122748498998,0.011918264236051903,0.013597626603203768
11.207471647765177,0.011948128330434024,0.011756251943212875
11.230820547031353,0.011978004870789639,0.010544694209889
11.254169446297531,0.012007893836414249,0.00959822435602789
11.277518345563708,0.012037795206680692,0.012342990660481527
11.300867244829886,0.012067708961038696,0.010933182843112241
11.324216144096063,0.012097635079014422,0.009964254514617911
11.347565043362241,0.012127573540210051,0.011157714213846261
11.370913942628418,0.012157524324303306,0.010535202318881713
11.394262841894596,0.012187487411047051,0.014718199863655898
11.417611741160773,0.012217462780268846,0.013539922415693021
11.440960640426951,0.012247450411870519,0.012235491449895592
11.464309539693128,0.01227745028582774,0.01449736649416278
11.487658438959306,0.012307462382189617,0.012423514843661044
11.511007338225482,0.012337486681078242,0.011045560379085847
11.53435623749166,0.01236752316268832,0.014652209278592804
11.557705136757837,0.012397571807286716,0.013205936872813705
11.581054036024016,0.012427632595212089,0.010871763363722404
11.604402935290192,0.012457705506874441,0.012172197489749029
11.62775183455637,0.012487790522754755,0.01117436314267762
11.651100733822547,0.012517887623404571,0.010443688026958067
11.674449633088726,0.012547996789445601,0.013937263110743064
11.697798532354902,0.012578118001569327,0.015442242962274522
11.72114743162108,0.012608251240536631,0.01051039987980792
11.744496330887257,0.012638396487177378,0.013482850342213235
11.767845230153435,0.012668553722390055,0.011692589868707314
11.791194129419612,0.012698722927141377,0.011968034851494332
11.81454302868579,0.012728904082465933,0.011840313196107628
11.837891927951967,0.01275909716946576,0.011463111014946036
11.861240827218145,0.012789302169310028,0.01286208461122727
11.884589726484322,0.012819519063234634,0.011573093888618078
11.9079386257505,0.012849747832541843,0.013255433071211601
11.931287525016677,0.012879988458599924,0.012804631294426218
11.954636424282855,0.012910240922842799,0.012551818852543185
11.977985323549033,0.012940505206769665,0.011579159713707269
12.00133422281521,0.012970781291944644,0.012105624296092146
12.024683122081388,0.013001069159996444,0.014134155998735078
12.048032021347565,0.013031368792617987,0.013782744574054557
